chrom	position	gene	5p_dist	3p_dist
chr10	132333668	LRRC27	256	7715
chr10	132337627	LRRC27	385	7586
chr10	132405862	PWWP2B	1389	1226
chr10	133088810	ADGRA1	318	3946
chr10	133088892	ADGRA1	400	3864
chr10	133128662	ADGRA1	1251	3013
chr10	133128836	ADGRA1	1425	2839
chr10	133129581	ADGRA1	2170	2094
chr10	133183976	KNDC1	861	6160
chr10	133186644	KNDC1	1545	5476
chr10	133186655	KNDC1	1556	5465
chr10	133199148	KNDC1	2889	4132
chr10	133218872	KNDC1	4968	2053
chr10	133238058	VENTX	204	2255
chr10	133391446	PAOX	1582	248
chr10	133391446	ENSG00000254536	1319	1044
chr11	214421	RIC8A	2814	692
chr11	233067	SIRT3	635	2247
chr11	233212	SIRT3	490	2392
chr11	237087	PSMD13	112	1477
chr11	280221	NLRP6	650	2273
chr11	280816	NLRP6	1245	1678
chr11	284257	NLRP6	2389	534
chr11	308178	IFITM2	363	643
chr11	308290	IFITM2	475	531
chr11	308314	IFITM2	499	507
chr11	308363	IFITM2	548	458
chr11	308426	IFITM2	611	395
chr11	308426	ENSG00000288681	19	363
chr11	309127	IFITM2	738	268
chr11	372157	B4GALNT4	505	3245
chr11	372700	B4GALNT4	599	3151
chr11	397063	PKP3	646	2171
chr11	403764	PKP3	2154	663
chr11	406954	SIGIRR	1097	646
chr11	490036	PTDSS2	1446	1012
chr11	554018	LRRC56	1871	894
chr11	554166	LRRC56	2019	746
chr11	557584	LMNTD2	633	1424
chr11	557989	LMNTD2	471	1586
chr11	558884	LMNTD2	151	1906
chr11	587425	PHRF1	525	5014
chr11	609068	PHRF1	3756	1783
chr11	609353	PHRF1	4041	1498
chr11	610277	PHRF1	4490	1049
chr11	611919	PHRF1	5236	303
chr11	613208	IRF7	1555	368
chr11	613297	IRF7	1466	457
chr11	614318	IRF7	855	1068
chr11	614864	IRF7	647	1276
chr11	617378	CDHR5	2563	796
chr11	617420	CDHR5	2521	838
chr11	617519	CDHR5	2422	937
chr11	618013	CDHR5	2111	1248
chr11	621634	CDHR5	487	2872
chr11	653968	DEAF1	1761	429
chr11	654043	DEAF1	1686	504
chr11	709401	EPS8L2	130	2900
chr11	720197	EPS8L2	437	2593
chr11	797659	PANO1	149	1531
chr11	985547	AP2A2	1079	3508
chr11	1010649	AP2A2	2996	1591
chr11	1010694	AP2A2	3041	1546
chr11	1026048	MUC6	2702	5314
chr11	1027811	MUC6	1917	6099
chr11	1167980	MUC5AC	1537	15911
chr11	1196002	MUC5AC	15632	1816
chr11	1197926	MUC5AC	16104	1344
chr11	1242953	MUC5B	6131	11780
chr11	1243660	MUC5B	6838	11073
chr11	1247985	MUC5B	11163	6748
chr11	1836517	SYT8	725	645
chr11	1837032	SYT8	982	388
chr11	1837342	SYT8	1191	179
chr11	2167008	TH	748	1079
chr11	2411436	TRPM5	4466	1223
chr11	2411734	TRPM5	4276	1413
chr11	2414726	TRPM5	3501	2188
chr11	2417733	TRPM5	2771	2918
chr11	2418537	TRPM5	2472	3217
chr11	2847958	KCNQ1	2077	1147
chr11	2903361	SLC22A18	235	1308
chr11	2922441	SLC22A18	1191	352
chr11	3006910	CARS1	2173	564
chr11	3228023	MRGPRE	1114	2994
chr11	3659821	ART1	406	909
chr11	3659885	ART1	470	845
chr11	3666396	CHRNA10	1135	810
chr11	3666421	CHRNA10	1110	835
chr11	4082294	STIM1	1687	2481
chr11	4368357	OR52B4	29	1095
chr11	4489055	OR52K1	1014	4442
chr11	4489357	OR52K1	1316	4140
chr11	4545955	OR52M1	765	189
chr11	4587012	OR52I2	263	6328
chr11	4594278	OR52I1	240	735
chr11	4600409	TRIM68	1586	1738
chr11	4653345	OR51E1	907	2143
chr11	4769180	OR51F1	758	202
chr11	4769241	OR51F1	697	263
chr11	4769441	OR51F1	497	463
chr11	4803780	OR52R1	600	348
chr11	4803995	OR52R1	385	563
chr11	4848419	OR51S1	789	183
chr11	4848676	OR51S1	532	440
chr11	4848909	OR51S1	299	673
chr11	4849031	OR51S1	177	795
chr11	4849068	OR51S1	140	832
chr11	4923966	OR51G1	373	593
chr11	4924003	OR51G1	336	630
chr11	4999279	OR51L1	1043	6257
chr11	4999569	OR51L1	1333	5967
chr11	4999602	OR51L1	1366	5934
chr11	4999825	OR51L1	1589	5711
chr11	5046754	OR52J3	229	707
chr11	5046907	OR52J3	382	554
chr11	5046947	OR52J3	422	514
chr11	5059004	OR52E2	623	355
chr11	5059129	OR52E2	498	480
chr11	5070102	OR52E1	531	395
chr11	5131690	OR52A5	1058	2915
chr11	5132031	OR52A5	717	3256
chr11	5301290	OR51B4	656	277
chr11	5301841	OR51B4	105	828
chr11	5323898	OR51B2	399	540
chr11	5389784	OR51M1	613	3479
chr11	5453940	OR51I2	724	2578
chr11	5509588	UBQLN3	90	2289
chr11	5515185	UBQLNL	1514	793
chr11	5515618	UBQLNL	1081	1226
chr11	5515622	UBQLNL	1077	1230
chr11	5515815	UBQLNL	884	1423
chr11	5515931	UBQLNL	768	1539
chr11	5581045	OR52B6	169	839
chr11	5581208	OR52B6	332	676
chr11	5604617	TRIM6	852	2570
chr11	5604617	TRIM6-TRIM34	764	2627
chr11	5679771	TRIM5	674	2690
chr11	5680179	TRIM5	266	3098
chr11	5696532	TRIM22	476	2412
chr11	5697287	TRIM22	639	2249
chr11	5698520	TRIM22	901	1987
chr11	5736832	OR56B1	385	1691
chr11	5737167	OR56B1	720	1356
chr11	5820626	OR52N2	476	857
chr11	5856749	OR52E8	941	1
chr11	5884818	OR52E4	686	2261
chr11	5900992	OR52E5	506	1738
chr11	5901270	OR52E5	784	1460
chr11	5947498	OR56A3	589	3849
chr11	5986042	OR52L1	943	151
chr11	5986166	OR52L1	819	275
chr11	5986383	OR52L1	602	492
chr11	5986820	OR52L1	165	929
chr11	6026826	OR56A1	957	7491
chr11	6210501	C11orf42	783	371
chr11	6218114	FHIP1B	1755	1609
chr11	6222574	FHIP1B	1342	2022
chr11	6241485	CNGA4	1090	826
chr11	6319295	CAVIN3	678	350
chr11	6319476	CAVIN3	497	531
chr11	6394233	SMPD1	1647	763
chr11	6481550	ENSG00000283977	50	545
chr11	6481550	TIMM10B	50	2738
chr11	6502842	DNHD1	1416	13460
chr11	6509048	DNHD1	1669	13207
chr11	6511289	DNHD1	1832	13044
chr11	6519995	DNHD1	2258	12618
chr11	6528549	DNHD1	2445	12431
chr11	6529079	DNHD1	2885	11991
chr11	6533711	DNHD1	3116	11760
chr11	6540040	DNHD1	4165	10711
chr11	6545866	DNHD1	5507	9369
chr11	6546983	DNHD1	6624	8252
chr11	6548666	DNHD1	7700	7176
chr11	6556774	DNHD1	8059	6817
chr11	6558124	DNHD1	9409	5467
chr11	6559265	DNHD1	10081	4795
chr11	6608652	TAF10	2953	2359
chr11	6641235	DCHS1	745	9968
chr11	6768698	OR2AG2	1151	3073
chr11	6768797	OR2AG2	1052	3172
chr11	6785265	OR2AG1	700	6293
chr11	6785596	OR2AG1	1031	5962
chr11	6795547	OR6A2	483	3812
chr11	6869708	OR10A2	381	5009
chr11	6869715	OR10A2	388	5002
chr11	6869882	OR10A2	555	4835
chr11	6870154	OR10A2	827	4563
chr11	6870297	OR10A2	970	4420
chr11	6870374	OR10A2	1047	4343
chr11	6870527	OR10A2	1200	4190
chr11	6877527	OR10A4	903	92
chr11	6892059	OR2D2	441	486
chr11	7000807	ZNF214	1169	3723
chr11	7001129	ZNF214	847	4045
chr11	7001300	ZNF214	676	4216
chr11	7057807	NLRP14	2735	1078
chr11	7665353	CYB5R2	999	250
chr11	7928477	OR10A6	2166	3886
chr11	7939583	OR10A3	237	2413
chr11	7960547	NLRP10	1311	3011
chr11	8094152	TUB	660	5785
chr11	8625123	TRIM66	3027	7668
chr11	8625216	TRIM66	2934	7761
chr11	8640969	TRIM66	2017	8678
chr11	8911517	AKIP1	109	1164
chr11	8937605	ASCL3	599	28
chr11	8937964	ASCL3	240	387
chr11	9203939	DENND5A	950	4041
chr11	9780378	SBF2	5739	1711
chr11	10482209	AMPD3	763	3426
chr11	10500217	AMPD3	1879	2310
chr11	10534042	RNF141	229	3820
chr11	10626155	IRAG1	1331	4798
chr11	10628820	IRAG1	735	5394
chr11	11964514	DKK3	1046	1479
chr11	12224686	MICAL2	1839	2064
chr11	12243995	MICAL2	2952	951
chr11	12881896	TEAD1	1134	8283
chr11	13419579	BTBD10	652	1787
chr11	13421703	BTBD10	424	2015
chr11	13963036	SPON1	314	4738
chr11	14243370	SPON1	1046	4006
chr11	14789216	PDE3B	1661	4334
chr11	14892029	CYP2R1	202	2012
chr11	15149140	INSC	92	2801
chr11	15221501	INSC	970	1923
chr11	17089725	PIK3C2A	5277	3151
chr11	17169472	PIK3C2A	473	7955
chr11	17372097	NCR3LG1	1120	5244
chr11	17372526	NCR3LG1	1549	4815
chr11	17386857	KCNJ11	1802	1610
chr11	17387083	KCNJ11	1576	1836
chr11	17388025	KCNJ11	634	2778
chr11	17396930	ABCC8	4173	748
chr11	17397732	ABCC8	3887	1034
chr11	17520892	USH1C	1296	1945
chr11	17558628	OTOG	1201	7755
chr11	17606066	OTOG	4201	4755
chr11	17959500	SERGEF	1017	434
chr11	18137446	MRGPRX3	438	1042
chr11	18138121	MRGPRX3	1113	367
chr11	18173280	MRGPRX4	444	1000
chr11	18173331	MRGPRX4	495	949
chr11	18173417	MRGPRX4	581	863
chr11	18173801	MRGPRX4	965	479
chr11	18173901	MRGPRX4	1065	379
chr11	18245414	SAA2	401	175
chr11	18245480	SAA2	335	241
chr11	18269774	SAA1	325	193
chr11	18306137	HPS5	1065	3775
chr11	18400979	LDHA	485	1756
chr11	18707820	IGSF22	3411	874
chr11	18713933	IGSF22	2161	2124
chr11	18714130	IGSF22	1964	2321
chr11	18714400	IGSF22	1822	2463
chr11	18715548	IGSF22	1562	2723
chr11	18716734	IGSF22	1387	2898
chr11	18721633	IGSF22	427	3858
chr11	18729494	PTPN5	1949	1142
chr11	18742479	PTPN5	894	2197
chr11	19056218	MRGPRX2	308	1764
chr11	19186294	CSRP3	393	890
chr11	20044127	NAV2	3913	7579
chr11	20077566	NAV2	5857	5635
chr11	20077995	NAV2	5929	5563
chr11	20083123	NAV2	6301	5191
chr11	20090946	NAV2	6439	5053
chr11	20103261	NAV2	7283	4209
chr11	20601429	SLC6A5	369	6507
chr11	20601477	SLC6A5	417	6459
chr11	20607618	SLC6A5	1016	5860
chr11	20626834	SLC6A5	1452	5424
chr11	20652321	SLC6A5	2168	4708
chr11	20783740	NELL1	383	2852
chr11	20783789	NELL1	432	2803
chr11	22193357	ANO5	273	6469
chr11	25078683	LUZP2	1257	3955
chr11	26683763	SLC5A12	1647	4638
chr11	27055430	BBOX1	515	1520
chr11	27340812	CCDC34	811	641
chr11	27367856	LGR4	3354	1896
chr11	27658369	BDNF	508	3477
chr11	30011644	KCNA4	2275	1915
chr11	32389048	WT1	1757	1274
chr11	32933576	QSER1	2633	7073
chr11	33085070	CSTF3	2325	487
chr11	33286743	HIPK3	840	6774
chr11	33542577	KIAA1549L	1558	11375
chr11	33668166	KIAA1549L	6997	5936
chr11	33859470	LMO2	1186	895
chr11	33864748	LMO2	934	1147
chr11	34438994	CAT	61	2230
chr11	34461361	CAT	1247	1044
chr11	34916266	APIP	113	1133
chr11	34916337	APIP	42	1204
chr11	34916652	PDHX	35	2465
chr11	34916763	PDHX	146	2354
chr11	34970180	PDHX	896	1604
chr11	35180295	CD44	388	5043
chr11	36574050	RAG1	876	5712
chr11	36659215	IFTAP	809	57
chr11	40115993	LRRC4C	1016	1785
chr11	44058660	ACCSL	1641	179
chr11	44083431	ACCS	1694	689
chr11	44309959	ALX4	180	5547
chr11	45224227	PRDM11	998	9731
chr11	45650711	CHST1	883	3023
chr11	45810958	SLC35C1	1371	2058
chr11	47281724	MADD	1642	4394
chr11	47438755	RAPSN	1314	308
chr11	47447887	RAPSN	627	995
chr11	47448793	RAPSN	343	1279
chr11	48978970	TRIM51G	790	720
chr11	49037810	TRIM49B	1349	345
chr11	49054053	TRIM64C	1013	340
chr11	49174938	FOLH1	1251	2859
chr11	49175864	FOLH1	1206	2904
chr11	49185763	FOLH1	924	3186
chr11	49200333	FOLH1	525	3585
chr11	49953118	OR4C13	728	301
chr11	49981655	OR4C12	880	183
chr11	50033053	OR4C45	180	741
chr11	54603280	OR4C46	718	212
chr11	54603368	OR4C46	630	300
chr11	54603640	OR4C46	358	572
chr11	54706901	OR4A5	70	1001
chr11	55344024	OR4A16	824	163
chr11	55344108	OR4A16	908	79
chr11	55554735	OR4C15	267	684
chr11	55554822	OR4C15	354	597
chr11	55555162	OR4C15	694	257
chr11	55665564	OR4C6	488	532
chr11	55795860	OR5D14	305	640
chr11	55820438	OR5D18	809	133
chr11	55886141	TRIM51	522	1107
chr11	56122511	OR8H3	139	800
chr11	56160108	OR8K5	209	715
chr11	56232451	OR5T2	892	1170
chr11	56291059	OR8H1	329	2598
chr11	56376058	OR8U1	435	495
chr11	56376080	OR8U1	457	473
chr11	56612658	OR5M1	879	3423
chr11	56743147	OR9G4	683	1925
chr11	56743218	OR9G4	612	1996
chr11	57312629	TNKS1BP1	2236	3584
chr11	57378729	PRG3	568	301
chr11	57410120	SLC43A3	1366	1253
chr11	57426180	SLC43A3	297	2322
chr11	57542834	SMTNL1	242	1453
chr11	57550167	SMTNL1	1590	105
chr11	57614516	SERPING1	1498	332
chr11	57696028	ZDHHC5	2138	2305
chr11	58191303	OR9Q2	1024	2750
chr11	58203723	OR1S2	419	520
chr11	58203729	OR1S2	413	526
chr11	58214757	OR1S1	147	1327
chr11	58215722	OR1S1	1112	362
chr11	58228612	OR10Q1	306	731
chr11	58267071	OR10W1	1189	280
chr11	58358832	OR5B17	237	709
chr11	59211467	MPEG1	1460	2958
chr11	59422647	OR5A2	640	5679
chr11	59443288	OR5A1	520	8092
chr11	59443948	OR5A1	1180	7432
chr11	59504164	OR4D11	589	347
chr11	60173126	MS4A6A	672	630
chr11	60335034	MS4A6E	307	880
chr11	60385090	MS4A7	296	2660
chr11	60416718	MS4A14	1870	1038
chr11	60763791	MS4A15	278	1683
chr11	60763873	MS4A15	360	1601
chr11	60842499	CCDC86	387	1464
chr11	60850361	CCDC86	1131	720
chr11	60853219	PTGDR2	594	2287
chr11	60906396	PRPF19	189	2148
chr11	60921973	TMEM109	659	1470
chr11	60927829	TMEM132A	678	2820
chr11	60930582	TMEM132A	1113	2385
chr11	60933664	TMEM132A	1653	1845
chr11	60936741	TMEM132A	3080	418
chr11	61017791	CD6	1801	1451
chr11	61017880	CD6	1890	1362
chr11	61125763	CD5	1484	1643
chr11	61251383	PGA5	1321	61
chr11	61343874	TKFC	1212	3466
chr11	61397808	TMEM216	309	744
chr11	61411813	CPSF7	1298	2189
chr11	61481911	PPP1R32	227	1305
chr11	61743661	DAGLA	2459	3340
chr11	62243391	SCGB1D2	227	228
chr11	62337969	ASRGL1	207	2063
chr11	62523404	AHNAK	11258	7503
chr11	62796537	NXF1	1292	998
chr11	62885307	SLC3A2	1077	808
chr11	63014806	SLC22A8	290	1890
chr11	63096046	SLC22A24	1456	645
chr11	63408121	SLC22A9	1570	796
chr11	63719914	RTN3	1549	3368
chr11	64116555	FLRT1	1554	2616
chr11	64117815	FLRT1	2814	1356
chr11	64118232	FLRT1	3231	939
chr11	64255798	PLCB3	795	3397
chr11	64256499	PLCB3	942	3250
chr11	64259167	PLCB3	1568	2624
chr11	64259213	PLCB3	1614	2578
chr11	64271703	BAD	330	599
chr11	64340263	CCDC88B	60	4874
chr11	64341646	CCDC88B	642	4292
chr11	64343196	CCDC88B	1143	3791
chr11	64343211	CCDC88B	1158	3776
chr11	64357043	CCDC88B	4443	491
chr11	64360272	RPS6KA4	311	2817
chr11	64371333	RPS6KA4	2246	882
chr11	64591814	SLC22A12	595	2197
chr11	64592802	SLC22A12	763	2029
chr11	64600390	SLC22A12	1646	1146
chr11	64600763	SLC22A12	1760	1032
chr11	64648295	NRXN2	3797	2835
chr11	64651428	NRXN2	3215	3417
chr11	64829733	CDC42BPG	3788	2373
chr11	64830034	CDC42BPG	3487	2674
chr11	64834461	CDC42BPG	2375	3786
chr11	64855397	EHD1	1161	3292
chr11	64878399	EHD1	222	4231
chr11	64895353	ATG2A	5590	728
chr11	64895377	ATG2A	5566	752
chr11	64897886	ATG2A	5020	1298
chr11	64911859	ATG2A	1284	5034
chr11	64911890	ATG2A	1253	5065
chr11	64934728	GPHA2	494	258
chr11	65046213	NAALADL1	1862	846
chr11	65130754	SYVN1	1091	1947
chr11	65183499	CAPN1	450	2502
chr11	65393658	FRMD8	464	3221
chr11	65396886	FRMD8	794	2891
chr11	65617256	PCNX3	884	6218
chr11	65618735	PCNX3	1909	5193
chr11	65625224	PCNX3	3509	3593
chr11	65641466	SIPA1	718	2781
chr11	65779862	AP5B1	1015	5965
chr11	65779984	AP5B1	893	6087
chr11	65834089	SNX32	127	1554
chr11	65856048	CFL1	278	967
chr11	65860863	MUS81	431	1933
chr11	65863696	MUS81	1257	1107
chr11	65864502	MUS81	1386	978
chr11	65864791	MUS81	1569	795
chr11	65882513	CTSW	543	729
chr11	66020195	CATSPER1	2169	412
chr11	66023056	CATSPER1	1321	1260
chr11	66332516	RIN1	2143	2276
chr11	66337522	BRMS1	1240	184
chr11	66341562	BRMS1	340	1084
chr11	66438698	MRPL11	150	1455
chr11	66504671	DPP3	1978	682
chr11	66532044	ENSG00000256349	1978	1569
chr11	66532044	BBS1	1814	1554
chr11	66560202	ACTN3	1603	1279
chr11	66560624	ACTN3	1764	1118
chr11	66561248	ACTN3	1917	965
chr11	66562261	ACTN3	2362	520
chr11	66563987	CTSF	1520	524
chr11	66566127	CTSF	881	1163
chr11	66568077	CTSF	338	1706
chr11	66590655	CCDC87	2408	480
chr11	66843174	C11orf80	1656	342
chr11	66849260	PC	3546	759
chr11	66850319	PC	2907	1398
chr11	66858763	LRFN4	1700	1169
chr11	67039968	SYT12	736	2986
chr11	67066781	RHOD	320	784
chr11	67302343	ANKRD13D	1987	141
chr11	67521123	CABP2	400	610
chr11	67522571	CABP2	307	703
chr11	67585218	GSTP1	345	396
chr11	67586108	GSTP1	373	368
chr11	67586499	GSTP1	587	154
chr11	67628243	NUDT8	439	306
chr11	67634891	TBX10	592	1159
chr11	68262547	C11orf24	861	1210
chr11	68590674	PPP6R3	1978	3094
chr11	69295669	MYEOV	763	1618
chr11	69295926	MYEOV	1020	1361
chr11	69296043	MYEOV	1137	1244
chr11	69296261	MYEOV	1355	1026
chr11	69296300	MYEOV	1394	987
chr11	70087979	ANO1	626	4151
chr11	70161286	ANO1	1994	2783
chr11	70187990	ANO1	3237	1540
chr11	70407369	CTTN	255	2994
chr11	71435531	DHCR7	1506	1121
chr11	71444125	DHCR7	423	2204
chr11	71458501	NADSYN1	314	2365
chr11	71527407	KRTAP5-7	141	1262
chr11	72230168	INPPL1	1205	3584
chr11	73234975	P2RY2	1167	7452
chr11	73235095	P2RY2	1287	7332
chr11	73787888	MRPL48	15	1485
chr11	73864454	MRPL48	821	679
chr11	73864459	MRPL48	826	674
chr11	73959600	DNAJB13	323	839
chr11	74004497	UCP3	832	1445
chr11	74006209	UCP3	499	1778
chr11	74085872	C2CD3	3865	4074
chr11	74095398	C2CD3	3199	4740
chr11	74098233	C2CD3	2964	4975
chr11	74114458	C2CD3	1865	6074
chr11	74253644	PPME1	1428	1059
chr11	74267198	P4HA3	1713	542
chr11	74277122	P4HA3	1226	1029
chr11	74336638	PGM2L1	2154	6323
chr11	74338524	PGM2L1	1981	6496
chr11	74342502	PGM2L1	1862	6615
chr11	74398121	PGM2L1	312	8165
chr11	74457316	KCNE3	588	2476
chr11	74492263	LIPT2	588	1745
chr11	74708333	CHRDL2	1032	876
chr11	74835860	RNF169	1289	6553
chr11	74843102	XRRA1	2736	2193
chr11	74994651	NEU3	365	5564
chr11	75089784	OR2AT4	763	8032
chr11	75283308	ARRB1	386	6966
chr11	75566712	SERPINH1	464	1594
chr11	75566947	SERPINH1	699	1359
chr11	75568801	SERPINH1	794	1264
chr11	75571837	SERPINH1	1112	946
chr11	75717913	MOGAT2	76	2647
chr11	75731256	MOGAT2	1026	1697
chr11	76544771	EMSY	3417	3632
chr11	76546171	EMSY	3843	3206
chr11	76796600	TSKU	1041	1544
chr11	77199721	MYO7A	5045	2438
chr11	77201591	MYO7A	5286	2197
chr11	77205600	MYO7A	5909	1574
chr11	77206175	MYO7A	6005	1478
chr11	77211901	MYO7A	6608	875
chr11	77701806	RSF1	1430	9812
chr11	77872269	AAMDC	439	83
chr11	77872330	AAMDC	500	22
chr11	77924836	INTS4	1452	1694
chr11	78112745	ALG8	840	797
chr11	78200699	USP35	1337	3388
chr11	78209454	USP35	1848	2877
chr11	78574510	NARS2	354	2158
chr11	78658528	TENM4	8681	5700
chr11	78661491	TENM4	8350	6031
chr11	78732541	TENM4	3754	10627
chr11	78771068	TENM4	3304	11077
chr11	82932718	DDIAS	1583	1941
chr11	82933862	DDIAS	2727	797
chr11	85745660	SYTL2	942	7321
chr11	86412425	CCDC81	1534	1093
chr11	86422742	CCDC81	2263	364
chr11	86450346	ME3	1278	1015
chr11	89178528	TYR	654	1408
chr11	92840745	FAT3	10926	8578
chr11	92890711	FAT3	13742	5762
chr11	93667630	CEP295	251	7763
chr11	93729441	CEP295	7429	585
chr11	93784708	ENSG00000284057	918	2075
chr11	93784708	MED17	427	4660
chr11	93784720	ENSG00000284057	930	2063
chr11	93784720	MED17	439	4648
chr11	94179870	PANX1	1286	1566
chr11	94180963	PANX1	1847	1005
chr11	94498091	ANKRD49	421	1487
chr11	94587071	PIWIL4	889	2250
chr11	94593599	PIWIL4	1259	1880
chr11	95025674	KDM4E	417	1922
chr11	95067695	SRSF8	777	3530
chr11	99819555	CNTN5	598	5901
chr11	100356152	CNTN5	3766	2733
chr11	100356231	CNTN5	3845	2654
chr11	102702838	MMP27	588	1288
chr11	102713292	MMP8	1558	1497
chr11	102724935	MMP8	19	3036
chr11	102779515	MMP10	372	1387
chr11	102779693	MMP10	194	1565
chr11	102790368	MMP1	1521	450
chr11	103156505	DYNC2H1	4011	9672
chr11	103253406	DYNC2H1	10313	3370
chr11	103282190	DYNC2H1	10922	2761
chr11	103287549	DYNC2H1	11188	2495
chr11	103909727	PDGFD	1299	2539
chr11	104038007	DDI1	1368	1189
chr11	116763109	BUD13	502	1690
chr11	116782176	ZPR1	1193	5346
chr11	116790097	APOA5	1150	731
chr11	116820959	APOA4	1211	260
chr11	116821608	APOA4	562	909
chr11	116832955	APOC3	418	117
chr11	117181816	SIDT2	836	3560
chr11	117203393	TAGLN	342	3444
chr11	117206318	TAGLN	2640	1146
chr11	117206318	PCSK7	2215	1982
chr11	117225936	PCSK7	1033	3164
chr11	117381721	CEP164	1578	4051
chr11	117381773	CEP164	1630	3999
chr11	117412084	CEP164	4447	1182
chr11	117902133	TMPRSS13	1904	1493
chr11	117989590	IL10RA	411	3242
chr11	118118069	TMPRSS4	1695	3821
chr11	118350634	CD3G	470	2220
chr11	118534089	TMEM25	967	1453
chr11	118631455	PHLDB1	2182	3263
chr11	118643907	PHLDB1	3091	2354
chr11	118658418	TREH	1645	1103
chr11	118659902	TREH	1187	1561
chr11	118663373	TREH	178	2570
chr11	118883940	CXCR5	49	4244
chr11	118894558	CXCR5	1064	3229
chr11	118898733	BCL9L	5000	2598
chr11	119029480	SLC37A4	142	1960
chr11	119054629	HYOU1	735	3863
chr11	119070247	VPS11	492	2689
chr11	119076924	VPS11	1272	1909
chr11	119078621	VPS11	1986	1195
chr11	119081463	VPS11	2672	509
chr11	119081661	VPS11	2870	311
chr11	119084969	HMBS	89	1416
chr11	119097048	DPAGT1	1374	539
chr11	119112724	C2CD2L	1635	3172
chr11	119116262	C2CD2L	2525	2282
chr11	119172947	NLRX1	813	3318
chr11	119182117	NLRX1	3004	1127
chr11	119188695	NHERF4	1135	1124
chr11	119190254	CCDC153	733	1
chr11	119335025	RNF26	499	2284
chr11	119335120	RNF26	594	2189
chr11	119339269	C1QTNF5	1025	328
chr11	119339269	MFRP	3621	328
chr11	119345569	MFRP	683	3266
chr11	119345794	MFRP	597	3352
chr11	119346544	MFRP	161	3788
chr11	119346601	MFRP	104	3845
chr11	119359254	USP2	1296	2401
chr11	119419324	THY1	653	3849
chr11	120137760	TRIM29	353	2624
chr11	120407768	ARHGEF12	918	9408
chr11	120952899	GRIK4	1933	3882
chr11	121118626	TECTA	1312	6041
chr11	121125583	TECTA	1686	5667
chr11	121130075	TECTA	3006	4347
chr11	121146109	TECTA	4299	3054
chr11	121496917	SORL1	825	10038
chr11	121586253	SORL1	3756	7107
chr11	121605213	SORL1	4770	6093
chr11	122809891	UBASH3B	2283	4582
chr11	122867553	CRTAM	1009	1464
chr11	122871446	CRTAM	1276	1197
chr11	123606644	GRAMD1B	1883	6447
chr11	123610273	GRAMD1B	2378	5952
chr11	123725995	ZNF202	2353	2082
chr11	123805523	OR6M1	826	116
chr11	123994379	OR10G6	782	217
chr11	124015600	OR10G4	169	3132
chr11	124015974	OR10G4	543	2758
chr11	124016158	OR10G4	727	2574
chr11	124016277	OR10G4	846	2455
chr11	124145287	VWA5A	2368	1932
chr11	124146033	VWA5A	2612	1688
chr11	124185670	OR10D3	451	3110
chr11	124185859	OR10D3	640	2921
chr11	124186025	OR10D3	806	2755
chr11	124186080	OR10D3	861	2700
chr11	124224820	OR8G2P	89	846
chr11	124225542	OR8G2P	811	124
chr11	124250074	OR8G1	765	4290
chr11	124250452	OR8G1	1143	3912
chr11	124265113	OR8G5	455	1111
chr11	124265585	OR8G5	927	639
chr11	124309939	OR8D1	1177	7109
chr11	124310386	OR8D1	730	7556
chr11	124382996	OR8B2	490	603
chr11	124383285	OR8B2	201	892
chr11	124397010	OR8B3	693	1477
chr11	124424340	OR8B4	531	399
chr11	124424453	OR8B4	418	512
chr11	124424481	OR8B4	390	540
chr11	124570466	OR8A1	470	908
chr11	124923820	HEPACAM	658	2567
chr11	124987812	CCDC15	1764	2048
chr11	124993240	CCDC15	2389	1423
chr11	125088226	SLC37A2	1661	2290
chr11	125102312	TMEM218	169	3636
chr11	125481576	FEZ1	558	4025
chr11	125981160	CDON	3513	4752
chr11	126211508	RPUSD4	142	2326
chr11	126269205	FOXRED1	52	1899
chr11	126293796	TIRAP	1052	1137
chr11	126304269	DCPS	210	5217
chr11	126306683	DCPS	336	5091
chr11	126424922	KIRREL3	2255	1565
chr11	128463608	ETS1	1227	3912
chr11	129914869	PRDM10	2907	3398
chr11	129925055	PRDM10	1936	4369
chr11	129931148	PRDM10	1629	4676
chr11	130196440	ST14	1413	1892
chr11	130405451	ADAMTS8	3099	529
chr11	130419222	ADAMTS8	1113	2515
chr11	130427853	ADAMTS8	756	2872
chr11	130880747	SNX19	3172	12519
chr11	130907991	SNX19	2666	13025
chr11	130910120	SNX19	2471	13220
chr11	130914501	SNX19	1978	13713
chr11	130914593	SNX19	1886	13805
chr11	130914721	SNX19	1758	13933
chr11	130914859	SNX19	1620	14071
chr11	130915076	SNX19	1403	14288
chr11	130915310	SNX19	1169	14522
chr11	130915409	SNX19	1070	14621
chr11	132335114	NTM	1228	1708
chr11	133944296	IGSF9B	546	16613
chr11	134177348	NCAPD3	2932	4437
chr11	134318648	GLB1L3	2159	787
chr12	138989	IQSEC3	1742	5345
chr12	202783	SLC6A12	824	2386
chr12	297126	KDM5A	4377	6324
chr12	553282	B4GALNT3	1797	3696
chr12	1955500	DCP1B	608	1425
chr12	2834858	NRIP2	177	2580
chr12	2834951	NRIP2	84	2673
chr12	2864381	FOXM1	1506	2046
chr12	2888231	RHNO1	633	1293
chr12	3020766	TEAD4	923	787
chr12	3278531	TSPAN9	333	3989
chr12	3283185	TSPAN9	948	3374
