chrom	position	gene	5p_dist	3p_dist
chr8	142727775	THEM6	553	1686
chr8	143043131	LY6S	509	1288
chr8	143213907	GPIHBP1	188	2069
chr8	143296014	ZNF696	720	3938
chr8	143310198	TOP1MT	1591	351
chr8	143321279	TOP1MT	1086	856
chr8	143331246	TOP1MT	234	1708
chr8	143375576	RHPN1	196	3499
chr8	143437977	ZC3H3	2951	319
chr8	143440287	ZC3H3	2594	676
chr8	143650280	ZNF623	510	3450
chr8	143722129	MAPK15	1542	329
chr8	143792307	SCRIB	4827	780
chr8	143866611	EPPK1	6717	9288
chr8	143867251	EPPK1	6077	9928
chr8	143916167	PLEC	13789	1015
chr8	143916360	PLEC	13596	1208
chr8	143917008	PLEC	12948	1856
chr8	143917935	PLEC	12021	2783
chr8	143918694	PLEC	11262	3542
chr8	143919156	PLEC	10800	4004
chr8	143919209	PLEC	10747	4057
chr8	143921326	PLEC	8630	6174
chr8	143921568	PLEC	8388	6416
chr8	143921861	PLEC	8095	6709
chr8	143922240	PLEC	7716	7088
chr8	143923488	PLEC	6576	8228
chr8	143923759	PLEC	6305	8499
chr8	143924001	PLEC	6063	8741
chr8	143924022	PLEC	6042	8762
chr8	143925249	PLEC	4815	9989
chr8	143925453	PLEC	4611	10193
chr8	143925474	PLEC	4590	10214
chr8	143925516	PLEC	4548	10256
chr8	143926863	PLEC	4100	10704
chr8	143927420	PLEC	3881	10923
chr8	143927616	PLEC	3685	11119
chr8	143927902	PLEC	3486	11318
chr8	143933019	PLEC	1646	13158
chr8	143934392	PLEC	1230	13574
chr8	143937036	PLEC	513	14291
chr8	144109615	WDR97	1293	5623
chr8	144379425	ADCK5	100	1860
chr8	144393094	ADCK5	1812	148
chr8	144398573	CPSF1	1764	2716
chr8	144414342	SLC39A4	1123	1000
chr8	144416727	SLC39A4	117	2006
chr8	144468640	KIFC2	1076	2196
chr8	144504344	GPT	205	1623
chr8	144512433	RECQL4	3062	757
chr8	144513286	RECQL4	2443	1376
chr8	144516318	RECQL4	849	2970
chr8	144522536	LRRC14	2701	2636
chr8	144522536	LRRC24	1613	149
chr8	144524754	LRRC14	4919	418
chr8	144530786	ARHGAP39	3307	1523
chr8	144807457	ZNF517	611	2627
chr8	144843209	ZNF7	2197	563
chr8	144889982	ZNF250	228	6109
chr8	144930861	ZNF16	2018	504
chr8	144931953	ZNF16	926	1596
chr8	144946051	ZNF16	248	2274
chr9	116800	FOXD4	1617	570
chr9	116832	FOXD4	1585	602
chr9	117371	FOXD4	1046	1141
chr9	117428	FOXD4	989	1198
chr9	154795	ZNG1A	662	1243
chr9	271638	DOCK8	177	7271
chr9	286593	DOCK8	401	7047
chr9	368030	DOCK8	1804	5644
chr9	441952	DOCK8	5545	1903
chr9	676954	KANK1	125	4945
chr9	712060	KANK1	1437	3633
chr9	712599	KANK1	1976	3094
chr9	841825	DMRT1	129	2086
chr9	841971	DMRT1	275	1940
chr9	990076	DMRT3	837	1656
chr9	990840	DMRT3	1601	892
chr9	1056728	DMRT2	1604	824
chr9	1056959	DMRT2	1835	593
chr9	1057294	DMRT2	2170	258
chr9	2029199	SMARCA2	271	5477
chr9	2191404	SMARCA2	4827	921
chr9	2718534	KCNV2	1025	1153
chr9	4564432	SLC1A1	626	3072
chr9	4662369	PLPP6	76	2889
chr9	5231712	INSL4	294	1658
chr9	5969249	KIAA2026	1676	5993
chr9	6012734	RANBP6	2890	1710
chr9	6984236	KDM4C	1434	2904
chr9	7103816	KDM4C	2804	1534
chr9	7174673	KDM4C	3363	975
chr9	13150532	MPDZ	3958	3863
chr9	13176313	MPDZ	3103	4718
chr9	13219571	MPDZ	1423	6398
chr9	15591374	CCDC171	732	5821
chr9	15784633	CCDC171	3577	2976
chr9	18504918	ADAMTSL1	233	7538
chr9	18777270	ADAMTSL1	3121	4650
chr9	18777306	ADAMTSL1	3157	4614
chr9	18928041	SAXO1	1736	392
chr9	19032909	SAXO1	300	1828
chr9	19058427	HAUS6	2592	3731
chr9	19058485	HAUS6	2534	3789
chr9	19058823	HAUS6	2196	4127
chr9	19346712	DENND4C	4101	4042
chr9	19576951	SLC24A2	1506	9484
chr9	20953050	FOCAD	4184	1610
chr9	21186932	IFNA4	655	315
chr9	21187122	IFNA4	465	505
chr9	21187312	IFNA4	275	695
chr9	21227623	IFNA17	599	381
chr9	21227652	IFNA17	570	410
chr9	21227943	IFNA17	279	701
chr9	21228041	IFNA17	181	799
chr9	21228183	IFNA17	39	941
chr9	21304804	IFNA5	509	479
chr9	21350621	IFNA6	266	304
chr9	21440491	IFNA1	53	825
chr9	33442954	AQP3	452	1373
chr9	33473895	NOL6	29	4805
chr9	33524686	ANKRD18B	436	3724
chr9	33568791	ANKRD18B	3314	846
chr9	34256541	KIF24	3253	3042
chr9	34371790	MYORG	1322	5125
chr9	34397547	C9orf24	263	866
chr9	34622392	ARID3C	1224	646
chr9	34627943	ARID3C	293	1577
chr9	34723184	FAM205A	4116	132
chr9	34723747	FAM205A	3553	695
chr9	34723938	FAM205A	3362	886
chr9	34724244	FAM205A	3056	1192
chr9	34724789	FAM205A	2511	1737
chr9	34725050	FAM205A	2250	1998
chr9	34725745	FAM205A	1555	2693
chr9	34726674	FAM205A	626	3622
chr9	34729455	FAM205A	33	4215
chr9	34895601	FAM205C	163	804
chr9	35043294	C9orf131	680	2692
chr9	35107768	ATOSB	783	2215
chr9	35563364	FAM166B	137	917
chr9	35612981	CD72	810	721
chr9	35660904	CCDC107	657	607
chr9	35660904	ARHGEF39	2116	1562
chr9	35665156	ARHGEF39	39	3639
chr9	35674056	CA9	129	1417
chr9	35674104	CA9	177	1369
chr9	35679254	CA9	1009	537
chr9	35683151	TPM2	970	220
chr9	35704153	TLN1	6222	2401
chr9	35870004	OR13J1	397	542
chr9	35870228	OR13J1	173	766
chr9	35906474	HRCT1	273	662
chr9	35910693	SPAAR	612	993
chr9	35957358	OR2S2	796	251
chr9	35957672	OR2S2	482	565
chr9	35958050	OR2S2	104	943
chr9	36169497	CCIN	110	1837
chr9	36169601	CCIN	214	1733
chr9	36191007	CLTA	87	991
chr9	36191152	CLTA	232	846
chr9	37500898	POLR1E	1045	810
chr9	37503090	POLR1E	1248	607
chr9	37537560	FBXO10	1144	3558
chr10	48005	TUBB8	444	1118
chr10	277343	DIP2C	4742	3143
chr10	384037	DIP2C	1955	5930
chr10	1019770	GTPBP4	4494	162
chr10	1019770	IDI2	495	861
chr10	1022699	IDI2	283	1073
chr10	3108781	PFKP	999	1627
chr10	3113428	PFKP	1329	1297
chr10	3129929	PFKP	1842	784
chr10	3129953	PFKP	1866	760
chr10	3136622	PFKP	2446	180
chr10	3137983	PITRM1	3171	256
chr10	3138124	PITRM1	3030	397
chr10	3149631	PITRM1	1870	1557
chr10	3165440	PITRM1	515	2912
chr10	5096415	AKR1C3	121	1065
chr10	5097493	AKR1C3	343	843
chr10	5161901	AKR1C8	378	869
chr10	5162965	AKR1C8	194	1053
chr10	5200201	AKR1C4	136	1056
chr10	5373991	UCN3	542	701
chr10	5499218	CALML5	352	522
chr10	5739665	TASOR2	2193	6506
chr10	5740006	TASOR2	2534	6165
chr10	5746645	TASOR2	3922	4777
chr10	5813262	GDI2	172	2125
chr10	5878158	ANKRD16	1596	1138
chr10	5884008	ANKRD16	1186	1548
chr10	5960405	IL15RA	595	971
chr10	7563105	ITIH5	2880	3836
chr10	7579808	ITIH5	1438	5278
chr10	7730072	ITIH2	1519	1627
chr10	7732395	ITIH2	1824	1322
chr10	7964835	TAF3	1530	3345
chr10	11755518	ECHDC3	696	937
chr10	11763250	ECHDC3	813	820
chr10	11763355	ECHDC3	918	715
chr10	12089082	DHTKD1	894	4279
chr10	12101106	DHTKD1	1901	3272
chr10	13109224	OPTN	405	3074
chr10	13188950	MCM10	1409	3140
chr10	13278236	PHYH	1103	438
chr10	13288402	PHYH	657	884
chr10	14934415	DCLRE1C	728	5232
chr10	15214195	FAM171A1	1629	2553
chr10	15214460	FAM171A1	1364	2818
chr10	16876998	CUBN	9050	2877
chr10	16877053	CUBN	8995	2932
chr10	16890385	CUBN	8786	3141
chr10	16925587	CUBN	6504	5423
chr10	16937662	CUBN	5901	6026
chr10	16937715	CUBN	5848	6079
chr10	17115573	CUBN	663	11264
chr10	17229401	VIM	410	1744
chr10	17827578	MRC1	618	4570
chr10	17833817	MRC1	898	4290
chr10	19136602	MALRD1	1370	5480
chr10	19136775	MALRD1	1543	5307
chr10	19389520	MALRD1	4894	1956
chr10	19389568	MALRD1	4942	1908
chr10	19607901	MALRD1	6207	643
chr10	19817007	PLXDC2	576	11699
chr10	20217489	PLXDC2	1834	10441
chr10	20819448	NEBL	2136	6789
chr10	21538867	MLLT10	484	4659
chr10	23119349	MSRB2	372	1358
chr10	24524525	KIAA1217	2715	4692
chr10	24543956	KIAA1217	4742	2665
chr10	24584440	ARHGAP21	6554	827
chr10	24584504	ARHGAP21	6490	891
chr10	24619757	ARHGAP21	2843	4538
chr10	25024889	THNSL1	1962	1775
chr10	25412412	GPR158	1694	5329
chr10	26157383	MYO3A	3071	2553
chr10	26173861	MYO3A	3801	1823
chr10	26174114	MYO3A	4054	1570
chr10	26751707	ABI1	1255	2260
chr10	27413240	PTCHD3	1128	2467
chr10	27413759	PTCHD3	609	2986
chr10	27413796	PTCHD3	572	3023
chr10	27413797	PTCHD3	571	3024
chr10	27675541	MKX	1046	2563
chr10	29292564	LYZL1	371	435
chr10	29292598	LYZL1	405	401
chr10	29458488	SVIL	7255	1051
chr10	29465680	SVIL	6799	1507
chr10	29470296	SVIL	6574	1732
chr10	29523493	SVIL	3872	4434
chr10	29523673	SVIL	3692	4614
chr10	29550935	SVIL	1240	7066
chr10	30027143	JCAD	3168	6156
chr10	30027279	JCAD	3032	6292
chr10	30027943	JCAD	2368	6956
chr10	30028144	JCAD	2167	7157
chr10	30028897	JCAD	1414	7910
chr10	30028909	JCAD	1402	7922
chr10	30029020	JCAD	1291	8033
chr10	30340297	MTPAP	486	5074
chr10	30612827	LYZL2	557	252
chr10	30849888	ZNF438	798	2300
chr10	32346906	EPC1	252	3745
chr10	32456334	CCDC7	765	4061
chr10	33334323	NRP1	344	5296
chr10	38055772	ZNF33A	1801	4315
chr10	38118591	ZNF37A	2085	6034
chr10	42594517	ZNF33B	573	5409
chr10	42785641	BMS1	405	7354
chr10	42831179	BMS1	4001	3758
chr10	43100520	RET	325	5292
chr10	43111239	RET	1486	4131
chr10	43114671	RET	2261	3356
chr10	43118395	RET	2497	3120
chr10	43120185	RET	2902	2715
chr10	43196243	RASGEF1A	1673	1709
chr10	43387894	HNRNPF	292	2277
chr10	43616352	ZNF485	472	1552
chr10	43616358	ZNF485	478	1546
chr10	43616797	ZNF485	917	1107
chr10	44935014	TMEM72	884	1996
chr10	45648510	ZFAND4	992	2768
chr10	46330039	ANTXRL	2117	90
chr10	46549296	GPRIN2	1718	7561
chr10	46549378	GPRIN2	1636	7643
chr10	46549471	GPRIN2	1543	7736
chr10	46549538	GPRIN2	1476	7803
chr10	46549546	GPRIN2	1468	7811
chr10	46550419	GPRIN2	595	8684
chr10	46550466	GPRIN2	548	8731
chr10	46550587	GPRIN2	427	8852
chr10	46550598	GPRIN2	416	8863
chr10	46550618	GPRIN2	396	8883
chr10	46550622	GPRIN2	392	8887
chr10	46550723	GPRIN2	291	8988
chr10	47368085	ZNF488	926	2590
chr10	47368615	ZNF488	396	3120
chr10	48446360	ARHGAP22	2404	325
chr10	48913739	LRRC18	687	1127
chr10	48914136	LRRC18	290	1524
chr10	48976904	WDFY4	9362	720
chr10	48978370	WDFY4	9499	583
chr10	50132965	WASHC2A	4098	544
chr10	50343947	SGMS1	1100	2617
chr10	52062541	PRKG1	949	5666
chr10	52771475	MBL2	217	3344
chr10	53806646	PCDH15	5490	3876
chr10	54195684	PCDH15	1638	7728
chr10	54664208	PCDH15	389	8977
chr10	56358869	ZWINT	581	1276
chr10	58803193	BICC1	2404	3337
chr10	59792934	CCDC6	1539	4188
chr10	59793016	CCDC6	1457	4270
chr10	59906128	CCDC6	428	5299
chr10	60134369	ANK3	3079	13940
chr10	60205867	ANK3	1554	15465
chr10	60270176	ANK3	804	16215
chr10	60871385	RHOBTB1	2463	1948
chr10	60911547	RHOBTB1	271	4140
chr10	61760940	CABCOCO1	797	891
chr10	62218221	RTKN2	1095	5791
chr10	62399574	ZNF365	1112	2876
chr10	62805132	ADO	413	3347
chr10	62805174	ADO	455	3305
chr10	63185604	JMJD1C	7103	1655
chr10	63214777	JMJD1C	1704	7054
chr10	67521943	CTNNA3	678	10018
chr10	68174501	MYPN	2646	3116
chr10	68284159	PBLD	1088	1500
chr10	68284274	PBLD	973	1615
chr10	68292171	PBLD	554	2034
chr10	68345803	RUFY2	1873	2396
chr10	68468207	DNA2	465	3802
chr10	68471944	DNA2	29	4238
chr10	68572823	TET1	1013	8599
chr10	68572915	TET1	1105	8507
chr10	68573105	TET1	1295	8317
chr10	68645480	TET1	3279	6333
chr10	68645782	TET1	3581	6031
chr10	68646098	TET1	3897	5715
chr10	68686538	TET1	5763	3849
chr10	68885351	STOX1	1648	1739
chr10	68885620	STOX1	1917	1470
chr10	68885941	STOX1	2238	1149
chr10	69124257	VPS26A	80	4147
chr10	69232908	HKDC1	475	3178
chr10	69382664	HK1	1544	2058
chr10	69631782	FAM241B	209	864
chr10	70114163	AIFM2	1241	1893
chr10	70121102	AIFM2	508	2626
chr10	70145939	TYSND1	761	2997
chr10	70146394	TYSND1	306	3452
chr10	70255653	NPFFR1	924	8325
chr10	70266198	NPFFR1	528	8721
chr10	70530022	PALD1	744	3866
chr10	70598899	PRF1	948	1552
chr10	70753926	ADAMTS14	3153	2404
chr10	70758081	ADAMTS14	3354	2203
chr10	70760503	ADAMTS14	3619	1938
chr10	70760574	ADAMTS14	3690	1867
chr10	70760811	ADAMTS14	3927	1630
chr10	70777180	TBATA	1031	532
chr10	70871869	SGPL1	1164	4614
chr10	70883914	PCBD1	382	405
chr10	71322806	SLC29A3	103	2153
chr10	71511149	CDH23	770	10368
chr10	71675131	CDH23	1873	9265
chr10	71777857	CDH23	5427	5711
chr10	71803310	CDH23	8166	2972
chr10	73647154	SYNPO2L	2604	2269
chr10	73647891	SYNPO2L	1867	3006
chr10	73655919	SYNPO2L	110	4763
chr10	73697761	AGAP5	348	2371
chr10	73746916	SEC24C	178	4267
chr10	73767950	SEC24C	2218	2227
chr10	73771204	SEC24C	3488	957
chr10	73799109	ZSWIM8	4557	1495
chr10	73799319	ZSWIM8	4767	1285
chr10	74105307	VCL	2480	3017
chr10	77184832	KCNMA1	852	5409
chr10	77792393	DLG5	6041	1603
chr10	77806874	DLG5	5085	2559
chr10	79557289	SFTPA2	763	1438
chr10	79557536	SFTPA2	516	1685
chr10	79941966	SFTPD	580	703
chr10	79946525	SFTPD	177	1106
chr10	79946568	SFTPD	134	1149
chr10	80081936	TMEM254	218	1823
chr10	80166946	ANXA11	939	5795
chr10	80273838	MAT1A	1365	2019
chr10	80366844	DYDC2	634	1229
chr10	80516305	TSPAN14	802	4745
chr10	80609463	SH2D4B	1330	2877
chr10	84196512	CDHR1	383	6494
chr10	84212287	CDHR1	1886	4991
chr10	84234154	LRIT1	920	1466
chr10	84237349	LRIT1	566	1820
chr10	84245117	RGR	65	2170
chr10	86662271	OPN4	1330	1053
chr10	86662271	ENSG00000289258	1293	2022
chr10	87170492	SHLD2	1752	1849
chr10	88583080	RNLS	238	2171
chr10	88678450	LIPF	1027	364
chr10	88731164	LIPK	488	815
chr10	88743318	LIPK	1040	263
chr10	88752549	LIPK	1076	227
chr10	88764480	LIPN	392	2284
chr10	89206636	CH25H	681	1008
chr10	89306192	IFIT2	314	3079
chr10	89306318	IFIT2	440	2953
chr10	89340186	IFIT3	1608	782
chr10	89378069	IFIT1B	14	1958
chr10	89383772	IFIT1B	539	1433
chr10	89402920	IFIT1	735	3567
chr10	89418243	IFIT5	1275	2754
chr10	89462530	SLC16A12	387	4268
chr10	89593209	PANK1	1538	1617
chr10	90912807	ANKRD1	1078	712
chr10	91630392	PPP1R3C	590	1951
chr10	91908353	FGFBP3	783	1770
chr10	91908383	FGFBP3	753	1800
chr10	93062929	CYP26C1	1105	1773
chr10	93374950	MYOF	2253	4607
chr10	93482229	MYOF	105	6755
chr10	93587279	FFAR4	812	2793
chr10	94031688	PLCE1	1334	11147
chr10	94031856	PLCE1	1502	10979
chr10	94032006	PLCE1	1652	10829
chr10	94171330	PLCE1	2335	10146
chr10	94298541	PLCE1	6022	6459
chr10	94306584	PLCE1	6472	6009
chr10	94316738	PLCE1	7016	5465
chr10	94338616	NOC3L	2183	1272
chr10	94733301	CYP2C18	1245	1065
chr10	94733301	ENSG00000276490	794	1601
chr10	94735475	CYP2C18	1595	715
chr10	94735527	CYP2C18	1647	663
chr10	94781859	ENSG00000276490	1444	951
chr10	94781859	CYP2C19	706	3425
chr10	95037104	CYP2C8	1591	333
chr10	95211881	ACSM6	846	829
chr10	95237852	PDLIM1	1150	281
chr10	95263873	PDLIM1	611	820
chr10	95381766	SORBS1	1754	5594
chr10	95687616	TCTN3	630	1888
chr10	96318449	DNTT	365	1569
chr10	96338241	DNTT	1611	323
chr10	96373726	TLL2	2772	3997
chr10	96609779	PIK3AP1	2222	2578
chr10	96620380	PIK3AP1	2032	2768
chr10	96620520	PIK3AP1	1892	2908
chr10	96709750	PIK3AP1	366	4434
chr10	96982993	LCOR	3038	12963
chr10	97246326	ARHGAP19-SLIT1	948	928
chr10	97246326	ARHGAP19	948	4490
chr10	97366192	RRP12	3541	855
chr10	97369473	RRP12	3015	1381
chr10	97379383	RRP12	1816	2580
chr10	97445974	EXOSC1	32	1113
chr10	97460128	MMS19	2611	888
chr10	97460950	MMS19	2406	1093
chr10	97577815	ANKRD2	113	1058
chr10	97590260	C10orf62	540	674
chr10	97590371	C10orf62	651	563
chr10	97599144	HOGA1	711	1731
chr10	97611587	HOGA1	1227	1215
chr10	97679784	AVPI1	607	768
chr10	97744838	ZFYVE27	573	2453
chr10	97744873	ZFYVE27	608	2418
chr10	97759340	ZFYVE27	1471	1555
chr10	98259087	LOXL4	937	2660
chr10	98385025	PYROXD2	1643	380
chr10	98387303	PYROXD2	1498	525
chr10	98388419	PYROXD2	1428	595
chr10	98407639	PYROXD2	304	1719
chr10	98431163	HPS1	869	2834
chr10	98431163	ENSG00000289758	906	2187
chr10	99387963	CNNM1	2516	3186
chr10	99533278	NKX2-3	337	1751
chr10	99685834	ENTPD7	766	7782
chr10	99691502	ENTPD7	1002	7546
chr10	99743211	CUTC	367	965
chr10	99804058	ABCC2	1454	4352
chr10	100347494	SCD	262	4983
chr10	100356554	SCD	942	4303
chr10	101008397	PDZD7	3393	719
chr10	101030305	PDZD7	136	3976
chr10	101064592	KAZALD1	942	2290
chr10	101131633	TLX1	334	1777
chr10	101228588	LBX1	875	895
chr10	101694572	FBXW4	598	1796
chr10	101798944	OGA	2128	3046
chr10	101817969	OGA	475	4699
chr10	102065990	HPS6	642	2046
chr10	102140972	PPRC1	2493	2835
chr10	102160718	NOLC1	1388	2335
chr10	102162306	NOLC1	2159	1564
chr10	102366431	GBF1	2618	3785
chr10	102890548	BORCS7-ASMT	1233	1437
chr10	102890548	AS3MT	1013	1437
chr10	103076162	CNNM2	2497	13360
chr10	103077183	CNNM2	2818	13039
chr10	103174952	NT5C2	211	3314
chr10	103445599	PDCD11	5782	695
chr10	103602059	SH3PXD2A	3468	8033
chr10	103602530	SH3PXD2A	2997	8504
chr10	104002833	SLK	2261	5566
chr10	104005987	SLK	3162	4665
chr10	104032171	COL17A1	4726	886
chr10	104033992	COL17A1	4277	1335
chr10	104039114	COL17A1	3072	2540
chr10	104039458	COL17A1	3051	2561
chr10	104060198	COL17A1	1230	4382
chr10	104064575	COL17A1	797	4815
chr10	104123007	SFR1	69	1361
chr10	104167702	CFAP43	2844	2523
chr10	104315323	ITPRIP	961	5624
chr10	105147682	SORCS3	1406	4169
chr10	110228202	MXI1	492	2978
chr10	110298668	SMNDC1	415	3895
chr10	112395057	ACSL5	294	2959
chr10	112409518	ACSL5	727	2526
chr10	112440597	ZDHHC6	1041	1129
chr10	113574365	HABP2	252	2733
chr10	113850156	DCLRE1A	1848	2602
chr10	114547745	ABLIM1	779	6781
chr10	114843046	FHIP2A	935	4839
chr10	116469251	PNLIPRP3	1160	1214
chr10	116553753	PNLIP	514	969
chr10	116605455	PNLIPRP1	1279	221
chr10	116609094	PNLIPRP1	1419	81
chr10	116627771	PNLIPRP2	500	982
chr10	116645109	PNLIPRP2	1448	34
chr10	116856599	ENO4	470	2408
chr10	116860948	ENO4	857	2021
chr10	119670121	BAG3	747	1814
chr10	119827370	INPP5F	3202	1777
chr10	119919501	SEC23IP	1983	5165
chr10	121479598	FGFR2	3357	1267
chr10	121743672	ATE1	1646	3249
chr10	121790176	ATE1	1452	3443
chr10	122083008	TACC2	879	8825
chr10	122084988	TACC2	2859	6845
chr10	122085696	TACC2	3567	6137
chr10	122086382	TACC2	4253	5451
chr10	122086773	TACC2	4644	5060
chr10	122086970	TACC2	4841	4863
chr10	122087345	TACC2	5216	4488
chr10	122087840	TACC2	5711	3993
chr10	122237455	TACC2	8559	1145
chr10	122254089	TACC2	9251	453
chr10	122429681	PLEKHA1	1077	2664
chr10	122698390	C10orf120	406	682
chr10	122699623	C10orf120	223	865
chr10	123666896	GPR26	542	9764
chr10	123688189	GPR26	1096	9210
chr10	123762017	CPXM2	1779	1765
chr10	123762074	CPXM2	1722	1822
chr10	123762161	CPXM2	1635	1909
chr10	124829420	ABRAXAS2	617	2338
chr10	125026506	CTBP2	1565	6906
chr10	125026867	CTBP2	1204	7267
chr10	125896581	FANK1	18	1253
chr10	125896610	FANK1	47	1224
chr10	126004910	FANK1	645	626
chr10	126049361	ADAM12	2140	5801
chr10	126064909	ADAM12	1837	6104
chr10	126330456	ADAM12	473	7468
chr10	126425756	C10orf90	2711	760
chr10	127444251	DOCK1	5475	1365
chr10	127447420	DOCK1	5530	1310
chr10	128068185	PTPRE	1143	4146
chr10	128073426	PTPRE	1791	3498
chr10	128101279	MKI67	10097	2619
chr10	128102594	MKI67	9659	3057
chr10	128103129	MKI67	9124	3592
chr10	128103237	MKI67	9016	3700
chr10	128103458	MKI67	8795	3921
chr10	128103483	MKI67	8770	3946
chr10	128103682	MKI67	8571	4145
chr10	128103894	MKI67	8359	4357
chr10	128105201	MKI67	7052	5664
chr10	128106210	MKI67	6043	6673
chr10	128106390	MKI67	5863	6853
chr10	128107165	MKI67	5088	7628
chr10	128107632	MKI67	4621	8095
chr10	128108100	MKI67	4153	8563
chr10	128108204	MKI67	4049	8667
chr10	128108716	MKI67	3537	9179
chr10	128109280	MKI67	2973	9743
chr10	128112211	MKI67	2304	10412
chr10	128113592	MKI67	1904	10812
chr10	128115696	MKI67	1125	11591
chr10	128122931	MKI67	650	12066
chr10	131955978	PPP2R2D	1518	3856
chr10	132104868	JAKMIP3	313	6086
chr10	132104916	JAKMIP3	361	6038
chr10	132135130	JAKMIP3	1192	5207
chr10	132140507	JAKMIP3	1654	4745
chr10	132141923	JAKMIP3	1730	4669
chr10	132147990	JAKMIP3	2041	4358
chr10	132168178	JAKMIP3	3042	3357
chr10	132200402	DPYSL4	974	1690
chr10	132208002	STK32C	1585	511
chr10	132808904	CFAP46	7750	513
chr10	132810455	CFAP46	7703	560
chr10	132860782	CFAP46	5176	3087
chr10	133128662	ADGRA1	1251	3013
chr10	133128836	ADGRA1	1425	2839
chr10	133129328	ADGRA1	1917	2347
chr10	133129581	ADGRA1	2170	2094
chr10	133238039	VENTX	185	2274
chr10	133238058	VENTX	204	2255
chr11	236094	SIRT3	248	2634
chr11	237087	PSMD13	112	1477
chr11	400124	PKP3	1515	1302
chr11	406043	SIGIRR	1415	328
chr11	406473	SIGIRR	1274	469
chr11	406483	SIGIRR	1264	479
chr11	558232	LMNTD2	349	1708
chr11	587425	PHRF1	525	5014
chr11	607175	PHRF1	1863	3676
chr11	609068	PHRF1	3756	1783
chr11	609353	PHRF1	4041	1498
chr11	611802	PHRF1	5119	420
chr11	611919	PHRF1	5236	303
chr11	613297	IRF7	1466	457
chr11	614318	IRF7	855	1068
chr11	617378	CDHR5	2563	796
chr11	617420	CDHR5	2521	838
chr11	617519	CDHR5	2422	937
chr11	617537	CDHR5	2404	955
chr11	618013	CDHR5	2111	1248
chr11	618998	CDHR5	1613	1746
chr11	619789	CDHR5	1123	2236
chr11	720197	EPS8L2	437	2593
chr11	721570	EPS8L2	910	2120
chr11	771034	GATD1	639	3724
chr11	772490	GATD1	411	3952
chr11	1026048	MUC6	2702	5314
chr11	1029320	MUC6	1245	6771
chr11	1075850	MUC2	303	3906
chr11	1075920	MUC2	373	3836
chr11	1081750	MUC2	990	3219
chr11	1190037	MUC5AC	11939	5509
chr11	1225711	MUC5B	159	17752
chr11	1230071	MUC5B	1345	16566
chr11	1231478	MUC5B	1654	16257
chr11	1232712	MUC5B	2065	15846
chr11	1241269	MUC5B	4447	13464
chr11	1241677	MUC5B	4855	13056
chr11	1242457	MUC5B	5635	12276
chr11	1242527	MUC5B	5705	12206
chr11	1242702	MUC5B	5880	12031
chr11	1242928	MUC5B	6106	11805
chr11	1243660	MUC5B	6838	11073
chr11	1243735	MUC5B	6913	10998
chr11	1244154	MUC5B	7332	10579
chr11	1244192	MUC5B	7370	10541
chr11	1244220	MUC5B	7398	10513
chr11	1244624	MUC5B	7802	10109
chr11	1244709	MUC5B	7887	10024
chr11	1245780	MUC5B	8958	8953
chr11	1245890	MUC5B	9068	8843
chr11	1246059	MUC5B	9237	8674
chr11	1246245	MUC5B	9423	8488
chr11	1246381	MUC5B	9559	8352
chr11	1246458	MUC5B	9636	8275
chr11	1246473	MUC5B	9651	8260
chr11	1246483	MUC5B	9661	8250
chr11	1246497	MUC5B	9675	8236
chr11	1246506	MUC5B	9684	8227
chr11	1248626	MUC5B	11804	6107
chr11	1249847	MUC5B	13025	4886
chr11	1250269	MUC5B	13447	4464
chr11	1250554	MUC5B	13732	4179
chr11	1251598	MUC5B	14776	3135
chr11	1252416	MUC5B	14995	2916
chr11	1254324	MUC5B	15508	2403
chr11	1254758	MUC5B	15600	2311
chr11	1255464	MUC5B	16030	1881
chr11	1255545	MUC5B	16111	1800
chr11	1257566	MUC5B	16364	1547
chr11	1257682	MUC5B	16480	1431
chr11	1258124	MUC5B	16534	1377
chr11	1288726	TOLLIP	550	3077
chr11	1480440	MOB2	540	1205
chr11	1480867	MOB2	351	1394
chr11	1486501	MOB2	278	1467
chr11	1607718	KRTAP5-3	745	154
chr11	1607735	KRTAP5-3	728	171
chr11	1607762	KRTAP5-3	701	198
chr11	1629890	KRTAP5-5	116	1040
chr11	2167008	TH	748	1079
chr11	2169721	TH	269	1558
chr11	2414716	TRPM5	3511	2178
chr11	2414726	TRPM5	3501	2188
chr11	2418312	TRPM5	2529	3160
chr11	2418537	TRPM5	2472	3217
chr11	2776007	KCNQ1	1729	1495
chr11	2903380	SLC22A18	254	1289
chr11	2908322	SLC22A18	453	1090
chr11	3006910	CARS1	2173	564
chr11	3090636	OSBPL5	2435	1419
chr11	3107797	OSBPL5	955	2899
chr11	3228322	MRGPRE	815	3293
chr11	3228754	MRGPRE	383	3725
chr11	3360139	ZNF195	974	2213
chr11	3660289	ART1	874	441
chr11	4489055	OR52K1	1014	4442
chr11	4489357	OR52K1	1316	4140
chr11	4587032	OR52I2	283	6308
chr11	4594278	OR52I1	240	735
chr11	4640055	OR51D1	556	3005
chr11	4640857	OR51D1	1358	2203
chr11	4653113	OR51E1	675	2375
chr11	4653345	OR51E1	907	2143
chr11	4848419	OR51S1	789	183
chr11	4848909	OR51S1	299	673
chr11	4849031	OR51S1	177	795
chr11	4849039	OR51S1	169	803
