chrom	position	gene	5p_dist	3p_dist
chr10	3779135	KLF6	1450	3140
chr10	4830695	AKR1E2	178	1435
chr10	4830719	AKR1E2	202	1411
chr10	4830738	AKR1E2	221	1392
chr10	4833399	AKR1E2	375	1238
chr10	4839743	AKR1E2	715	898
chr10	4842450	AKR1E2	901	712
chr10	4847540	AKR1E2	1091	522
chr10	4982932	AKR1C1	6192	351
chr10	5094459	AKR1C3	46	1140
chr10	5157733	AKR1C8	802	445
chr10	5158663	AKR1C8	671	576
chr10	5161901	AKR1C8	378	869
chr10	5162965	AKR1C8	194	1053
chr10	5393955	TUBAL3	938	855
chr10	5394297	TUBAL3	596	1197
chr10	5525403	CALML3	443	1368
chr10	5960405	IL15RA	595	971
chr10	7559808	ITIH5	6177	539
chr10	7563105	ITIH5	2880	3836
chr10	7579808	ITIH5	1438	5278
chr10	7717716	ITIH2	677	2469
chr10	7965596	TAF3	2291	2584
chr10	12089082	DHTKD1	894	4279
chr10	12101106	DHTKD1	1901	3272
chr10	12149934	SEC61A2	546	1949
chr10	12167753	NUDT5	771	2424
chr10	13197651	MCM10	2127	2422
chr10	13333906	SEPHS1	842	2423
chr10	14899655	SUV39H2	989	2070
chr10	14932906	DCLRE1C	813	5147
chr10	14966494	MEIG1	225	457
chr10	14966555	MEIG1	286	396
chr10	15071877	OLAH	862	767
chr10	16505059	PTER	824	2801
chr10	16890385	CUBN	8786	3141
chr10	16925587	CUBN	6504	5423
chr10	17046007	CUBN	3462	8465
chr10	17088200	CUBN	1956	9971
chr10	17105522	CUBN	1210	10717
chr10	17114152	CUBN	803	11124
chr10	17115573	CUBN	663	11264
chr10	17644235	STAM	85	3771
chr10	17644335	STAM	185	3671
chr10	17809387	MRC1	40	5148
chr10	17833763	MRC1	844	4344
chr10	17833817	MRC1	898	4290
chr10	17849701	MRC1	1304	3884
chr10	18539706	CACNB2	2278	3851
chr10	18539734	CACNB2	2306	3823
chr10	19205064	MALRD1	2515	4335
chr10	19331478	MALRD1	3935	2915
chr10	19331510	MALRD1	3967	2883
chr10	19347940	MALRD1	4209	2641
chr10	19352106	MALRD1	4388	2462
chr10	19389568	MALRD1	4942	1908
chr10	19491622	MALRD1	5273	1577
chr10	19817054	PLXDC2	623	11652
chr10	20819448	NEBL	2136	6789
chr10	22209280	EBLN1	971	806
chr10	22209539	EBLN1	712	1065
chr10	22550699	PIP4K2A	1003	2817
chr10	23193921	PTF1A	1221	324
chr10	24501464	KIAA1217	1976	5431
chr10	24619757	ARHGAP21	2843	4538
chr10	24670306	ARHGAP21	860	6521
chr10	26021541	MYO3A	828	4796
chr10	26021577	MYO3A	864	4760
chr10	26145526	MYO3A	2701	2923
chr10	26173861	MYO3A	3801	1823
chr10	26270642	GAD2	1014	4377
chr10	27033377	ANKRD26	3822	2953
chr10	27111932	YME1L1	2369	1822
chr10	27170741	MASTL	1857	2275
chr10	27186515	MASTL	2694	1438
chr10	27186565	MASTL	2744	1388
chr10	27219829	ACBD5	627	3276
chr10	27675541	MKX	1046	2563
chr10	29458292	SVIL	7351	955
chr10	29465680	SVIL	6799	1507
chr10	29470296	SVIL	6574	1732
chr10	29480718	SVIL	5947	2359
chr10	29481622	SVIL	5813	2493
chr10	29491007	SVIL	4783	3523
chr10	29550858	SVIL	1317	6989
chr10	29551109	SVIL	1066	7240
chr10	30340297	MTPAP	486	5074
chr10	30439172	MAP3K8	683	2167
chr10	30612827	LYZL2	557	252
chr10	30845285	ZNF438	2444	654
chr10	31831750	ARHGAP12	1695	3365
chr10	31839683	ARHGAP12	1583	3477
chr10	31852532	ARHGAP12	1413	3647
chr10	32567818	CCDC7	1655	3171
chr10	32911540	ITGB1	1924	1811
chr10	33180253	NRP1	2879	2761
chr10	33221735	NRP1	1550	4090
chr10	34331292	PARD3	2958	3013
chr10	35608197	GJD4	911	738
chr10	37216213	ANKRD30A	3092	1572
chr10	37216264	ANKRD30A	3143	1521
chr10	37219522	ANKRD30A	4000	664
chr10	37831714	ZNF248	2191	2952
chr10	37831792	ZNF248	2113	3030
chr10	37832017	ZNF248	1888	3255
chr10	37832703	ZNF248	1202	3941
chr10	38055772	ZNF33A	1801	4315
chr10	38118591	ZNF37A	2085	6034
chr10	42593708	ZNF33B	1382	4600
chr10	43100520	RET	325	5292
chr10	43111239	RET	1486	4131
chr10	43118395	RET	2497	3120
chr10	43481535	ZNF487	482	1646
chr10	44935014	TMEM72	884	1996
chr10	44984944	RASSF4	608	3023
chr10	45458319	MARCHF8	1880	3735
chr10	45463433	MARCHF8	1044	4571
chr10	45463937	MARCHF8	540	5075
chr10	46549695	GPRIN2	1319	7960
chr10	47349321	RBP3	959	3331
chr10	47368085	ZNF488	926	2590
chr10	47368615	ZNF488	396	3120
chr10	48175933	FRMPD2	3030	1789
chr10	48734005	WDFY4	1803	8279
chr10	48817351	WDFY4	5593	4489
chr10	48830755	WDFY4	6542	3540
chr10	48890695	WDFY4	7430	2652
chr10	48901850	WDFY4	7719	2363
chr10	48914064	LRRC18	362	1452
chr10	49323886	C10orf71	1652	3606
chr10	49616573	CHAT	511	4785
chr10	49655101	CHAT	1794	3502
chr10	49736483	OGDHL	2713	993
chr10	49742930	OGDHL	1995	1711
chr10	49752163	OGDHL	649	3057
chr10	50068174	WASHC2A	125	4517
chr10	50099998	WASHC2A	1621	3021
chr10	50129923	WASHC2A	3644	998
chr10	50343947	SGMS1	1100	2617
chr10	50844114	A1CF	247	8974
chr10	51698287	CSTF2T	1308	2802
chr10	51698407	CSTF2T	1188	2922
chr10	51699238	CSTF2T	357	3753
chr10	53806646	PCDH15	5490	3876
chr10	54195684	PCDH15	1638	7728
chr10	56358869	ZWINT	581	1276
chr10	58817633	BICC1	2877	2864
chr10	58828793	BICC1	3099	2642
chr10	59654253	SLC16A9	1180	2766
chr10	60205867	ANK3	1554	15465
chr10	62399574	ZNF365	1112	2876
chr10	63185604	JMJD1C	7103	1655
chr10	63214620	JMJD1C	1861	6897
chr10	68014084	HERC4	1258	3166
chr10	68166562	MYPN	2106	3656
chr10	68166568	MYPN	2112	3650
chr10	68166577	MYPN	2121	3641
chr10	68174164	MYPN	2309	3453
chr10	68174212	MYPN	2357	3405
chr10	68174501	MYPN	2646	3116
chr10	68174502	MYPN	2647	3115
chr10	68211460	MYPN	5205	557
chr10	68572823	TET1	1013	8599
chr10	68882104	STOX1	550	2837
chr10	68884316	STOX1	613	2774
chr10	68941188	DDX50	1954	547
chr10	69485189	TSPAN15	461	1242
chr10	69631782	FAM241B	209	864
chr10	69802681	COL13A1	776	2372
chr10	70283704	NPFFR1	300	8949
chr10	70435683	NODAL	507	1551
chr10	70566644	PALD1	2804	1806
chr10	70598899	PRF1	948	1552
chr10	70753879	ADAMTS14	3106	2451
chr10	70753926	ADAMTS14	3153	2404
chr10	70760503	ADAMTS14	3619	1938
chr10	70854767	SGPL1	543	5235
chr10	70883914	PCBD1	382	405
chr10	71322806	SLC29A3	103	2153
chr10	71511149	CDH23	770	10368
chr10	71675131	CDH23	1873	9265
chr10	71675149	CDH23	1891	9247
chr10	71713111	C10orf105	3383	1411
chr10	71713125	C10orf105	3369	1425
chr10	71751283	VSIR	986	3728
chr10	71773420	VSIR	100	4614
chr10	71790360	CDH23	6400	4738
chr10	71809992	CDH23	9299	1839
chr10	72097226	ASCC1	1284	1195
chr10	73799109	ZSWIM8	4557	1495
chr10	73873002	CAMK2G	240	3638
chr10	73913343	PLAU	540	1803
chr10	75094806	DUSP13	949	371
chr10	75095654	DUSP13	797	523
chr10	77184832	KCNMA1	852	5409
chr10	77817014	DLG5	4101	3543
chr10	79557180	SFTPA2	872	1329
chr10	79557289	SFTPA2	763	1438
chr10	79611942	SFTPA1	255	1960
chr10	79946525	SFTPD	177	1106
chr10	80081936	TMEM254	218	1823
chr10	80166946	ANXA11	939	5795
chr10	80275086	MAT1A	1116	2268
chr10	80275098	MAT1A	1104	2280
chr10	80280296	MAT1A	660	2724
chr10	82985170	NRG3	1803	2008
chr10	82985284	NRG3	1917	1894
chr10	82985500	NRG3	2133	1678
chr10	84245109	RGR	57	2178
chr10	84245117	RGR	65	2170
chr10	84252957	RGR	497	1738
chr10	84258704	RGR	979	1256
chr10	84371303	CCSER2	510	7143
chr10	86138972	GRID1	975	5179
chr10	86665798	OPN4	1721	662
chr10	86876022	BMPR1A	572	5845
chr10	86942593	MMRN2	2264	1863
chr10	86942633	MMRN2	2224	1903
chr10	86957383	MMRN2	232	3895
chr10	86960032	SNCG	294	462
chr10	86962641	SNCG	428	328
chr10	87152084	SHLD2	834	2767
chr10	88913267	STAMBPL1	1034	987
chr10	89206789	CH25H	528	1161
chr10	89207239	CH25H	78	1611
chr10	89247603	LIPA	85	2411
chr10	89306192	IFIT2	314	3079
chr10	89306318	IFIT2	440	2953
chr10	89306703	IFIT2	825	2568
chr10	89307012	IFIT2	1134	2259
chr10	89339873	IFIT3	1295	1095
chr10	89418243	IFIT5	1275	2754
chr10	89644691	PANK1	551	2604
chr10	89737874	KIF20B	3125	3316
chr10	89738370	KIF20B	3621	2820
chr10	89738497	KIF20B	3748	2693
chr10	89738561	KIF20B	3812	2629
chr10	90872021	RPP30	48	2284
chr10	90912807	ANKRD1	1078	712
chr10	92240093	CPEB3	421	7360
chr10	93323125	MYOF	5548	1312
chr10	93323137	MYOF	5536	1324
chr10	93336035	MYOF	4588	2272
chr10	93351248	MYOF	4009	2851
chr10	93408877	MYOF	778	6082
chr10	93500222	CEP55	495	2163
chr10	93519749	CEP55	1457	1201
chr10	93566919	FFAR4	255	3350
chr10	93567188	FFAR4	524	3081
chr10	93622016	PDE6C	997	2361
chr10	93635607	PDE6C	1569	1789
chr10	93681515	FRA10AC1	969	2140
chr10	93700060	FRA10AC1	264	2845
chr10	94298541	PLCE1	6022	6459
chr10	94306584	PLCE1	6472	6009
chr10	95194541	ACSM6	143	1532
chr10	95194603	ACSM6	205	1470
chr10	95626740	ALDH18A1	1257	2095
chr10	95685600	TCTN3	952	1566
chr10	95938613	CC2D2B	686	5471
chr10	96012601	CC2D2B	3404	2753
chr10	96158086	ZNF518A	2672	5673
chr10	96159793	ZNF518A	4379	3966
chr10	96160082	ZNF518A	4668	3677
chr10	96373726	TLL2	2772	3997
chr10	96397249	TLL2	1561	5208
chr10	96432835	TLL2	732	6037
chr10	96609779	PIK3AP1	2222	2578
chr10	96620380	PIK3AP1	2032	2768
chr10	96620520	PIK3AP1	1892	2908
chr10	96983480	LCOR	3525	12476
chr10	97002294	SLIT1	4514	3450
chr10	97057254	SLIT1	1397	6567
chr10	97246326	ARHGAP19-SLIT1	948	928
chr10	97246326	ARHGAP19	948	4490
chr10	97357146	RRP12	3950	446
chr10	97366192	RRP12	3541	855
chr10	97366492	RRP12	3453	943
chr10	97381448	RRP12	1464	2932
chr10	97381727	RRP12	1416	2980
chr10	97396227	RRP12	552	3844
chr10	97400395	RRP12	387	4009
chr10	97590260	C10orf62	540	674
chr10	97590371	C10orf62	651	563
chr10	97611587	HOGA1	1227	1215
chr10	97633477	MORN4	23	2310
chr10	97651033	ENSG00000249967	768	1080
chr10	97651033	PI4K2A	600	3604
chr10	97679784	AVPI1	607	768
chr10	97679799	AVPI1	592	783
chr10	97738477	ZFYVE27	195	2831
chr10	97743140	ZFYVE27	439	2587
chr10	97936246	CRTAC1	493	2190
chr10	98385025	PYROXD2	1643	380
chr10	98407600	PYROXD2	343	1680
chr10	98407639	PYROXD2	304	1719
chr10	98420094	HPS1	2041	1662
chr10	98420094	ENSG00000289758	1979	1114
chr10	98423813	HPS1	1705	1998
chr10	98423813	ENSG00000289758	1643	1450
chr10	98431163	HPS1	869	2834
chr10	98431163	ENSG00000289758	906	2187
chr10	98435373	HPS1	530	3173
chr10	98435373	ENSG00000289758	524	2569
chr10	98459557	HPSE2	1845	2481
chr10	98459617	HPSE2	1785	2541
chr10	99535094	NKX2-3	658	1430
chr10	99880039	DNMBP	4439	1989
chr10	99880120	DNMBP	4358	2070
chr10	99885741	DNMBP	3863	2565
chr10	99898123	DNMBP	3002	3426
chr10	99955398	DNMBP	2195	4233
chr10	99956142	DNMBP	1451	4977
chr10	100152307	ERLIN1	1273	2214
chr10	100218126	CHUK	865	2735
chr10	100296988	PKD2L1	1301	1489
chr10	100347494	SCD	262	4983
chr10	100356554	SCD	942	4303
chr10	100924623	SLF2	1770	5122
chr10	100984574	SEMA4G	3447	1042
chr10	100986746	MRPL43	521	478
chr10	101064592	KAZALD1	942	2290
chr10	102065990	HPS6	642	2046
chr10	102139902	PPRC1	1423	3905
chr10	102231624	PITX3	476	950
chr10	102424324	CUEDC2	409	691
chr10	102425196	CUEDC2	51	1049
chr10	102470028	MFSD13A	441	2411
chr10	103458495	CALHM1	405	2807
chr10	103458602	CALHM1	298	2914
chr10	103494333	NEURL1	629	3953
chr10	103602422	SH3PXD2A	3105	8396
chr10	103602530	SH3PXD2A	2997	8504
chr10	104050642	COL17A1	2275	3337
chr10	104060198	COL17A1	1230	4382
chr10	104064575	COL17A1	797	4815
chr10	104167702	CFAP43	2844	2523
chr10	104263031	GSTO1	456	357
chr10	104279427	GSTO2	741	5974
chr10	104400855	CFAP58	2056	1200
chr10	105147682	SORCS3	1406	4169
chr10	110507013	DUSP5	822	1655
chr10	113610495	NRAP	3725	1888
chr10	113610515	NRAP	3705	1908
chr10	113612397	NRAP	3493	2120
chr10	113615769	NRAP	3179	2434
chr10	113633160	NRAP	1714	3899
chr10	113634170	NRAP	1627	3986
chr10	113634189	NRAP	1608	4005
chr10	113645856	NRAP	1237	4376
chr10	113645905	NRAP	1188	4425
chr10	113650081	NRAP	1002	4611
chr10	113650475	NRAP	904	4709
chr10	113651839	NRAP	797	4816
chr10	113651905	NRAP	731	4882
chr10	113653034	NRAP	629	4984
chr10	113780652	PLEKHS1	1377	2777
chr10	113884281	NHLRC2	1152	9899
chr10	114575487	ABLIM1	566	6994
chr10	114855286	FHIP2A	2192	3582
chr10	114959784	TRUB1	559	2847
chr10	116089842	GFRA1	1385	7776
chr10	117374695	PDZD8	745	8927
chr10	119827315	INPP5F	3147	1832
chr10	119827370	INPP5F	3202	1777
chr10	119836986	MCMBP	1710	2506
chr10	119902823	SEC23IP	774	6374
chr10	119919501	SEC23IP	1983	5165
chr10	120865167	WDR11	893	3652
chr10	120885864	WDR11	1958	2587
chr10	120889970	WDR11	2363	2182
chr10	120908784	WDR11	3805	740
chr10	121790176	ATE1	1452	3443
chr10	122083008	TACC2	879	8825
chr10	122086382	TACC2	4253	5451
chr10	122086773	TACC2	4644	5060
chr10	122086970	TACC2	4841	4863
chr10	122087345	TACC2	5216	4488
chr10	122143618	TACC2	6117	3587
chr10	122237461	TACC2	8565	1139
chr10	122643161	DMBT1	7409	575
chr10	122697936	C10orf120	860	228
chr10	122698390	C10orf120	406	682
chr10	122850511	FAM24B	278	450
chr10	122983379	PSTK	695	478
chr10	123041337	ACADSB	663	5185
chr10	123762074	CPXM2	1722	1822
chr10	124400865	OAT	1213	826
chr10	124448113	NKX1-2	340	2871
chr10	124449776	NKX1-2	259	2952
chr10	124791812	EEF1AKMT2	75	3524
chr10	125026867	CTBP2	1204	7267
chr10	126064909	ADAM12	1837	6104
chr10	127127749	DOCK1	2922	3918
chr10	127175956	INSYN2A	1428	3408
chr10	127418394	DOCK1	4635	2205
chr10	127447420	DOCK1	5530	1310
chr10	127552592	NPS	283	948
chr10	128101314	MKI67	10062	2654
chr10	128101514	MKI67	9862	2854
chr10	128103129	MKI67	9124	3592
chr10	128103306	MKI67	8947	3769
chr10	128103458	MKI67	8795	3921
chr10	128103561	MKI67	8692	4024
chr10	128103682	MKI67	8571	4145
chr10	128103894	MKI67	8359	4357
chr10	128104017	MKI67	8236	4480
chr10	128104752	MKI67	7501	5215
chr10	128104830	MKI67	7423	5293
chr10	128105538	MKI67	6715	6001
chr10	128106296	MKI67	5957	6759
chr10	128108204	MKI67	4049	8667
chr10	128109280	MKI67	2973	9743
chr10	128113592	MKI67	1904	10812
chr10	128115696	MKI67	1125	11591
chr10	128119296	MKI67	724	11992
chr10	131973082	BNIP3	350	1192
chr10	132104868	JAKMIP3	313	6086
chr10	132147990	JAKMIP3	2041	4358
chr10	132222689	STK32C	1319	777
chr10	132333668	LRRC27	256	7715
chr10	132811000	CFAP46	7618	645
chr10	132846122	CFAP46	6458	1805
chr10	133128662	ADGRA1	1251	3013
chr10	133626718	FRG2B	77	2017
chr11	197337	ODF3	327	957
chr11	293188	PGGHG	1423	2276
chr11	309127	IFITM2	738	268
chr11	404317	PKP3	2436	381
chr11	433867	ANO9	236	2631
chr11	490036	PTDSS2	1446	1012
chr11	494942	RNH1	1628	324
chr11	499059	RNH1	959	993
chr11	554047	LRRC56	1900	865
chr11	558165	LMNTD2	416	1641
chr11	562421	RASSF7	982	1035
chr11	562437	RASSF7	998	1019
chr11	563649	RASSF7	1641	376
chr11	587425	PHRF1	525	5014
chr11	607175	PHRF1	1863	3676
chr11	608593	PHRF1	3281	2258
chr11	609353	PHRF1	4041	1498
chr11	617519	CDHR5	2422	937
chr11	618013	CDHR5	2111	1248
chr11	618675	CDHR5	1936	1423
chr11	619789	CDHR5	1123	2236
chr11	621634	CDHR5	487	2872
chr11	653968	DEAF1	1761	429
chr11	709401	EPS8L2	130	2900
chr11	720197	EPS8L2	437	2593
chr11	722709	EPS8L2	1381	1649
chr11	771034	GATD1	639	3724
chr11	772490	GATD1	411	3952
chr11	792692	SLC25A22	675	1965
chr11	1010694	AP2A2	3041	1546
chr11	1026048	MUC6	2702	5314
chr11	1026084	MUC6	2666	5350
chr11	1027811	MUC6	1917	6099
chr11	1029320	MUC6	1245	6771
chr11	1082580	MUC2	1245	2964
chr11	1083078	MUC2	1397	2812
chr11	1083116	MUC2	1435	2774
chr11	1086825	MUC2	2643	1566
chr11	1090036	MUC2	3474	735
chr11	1092405	MUC2	3666	543
chr11	1158068	MUC5AC	116	17332
chr11	1185300	MUC5AC	7202	10246
chr11	1186303	MUC5AC	8205	9243
chr11	1186317	MUC5AC	8219	9229
chr11	1186818	MUC5AC	8720	8728
chr11	1195214	MUC5AC	15440	2008
chr11	1196002	MUC5AC	15632	1816
chr11	1196902	MUC5AC	15902	1546
chr11	1199741	MUC5AC	16609	839
chr11	1200591	MUC5AC	16901	547
chr11	1225711	MUC5B	159	17752
chr11	1229258	MUC5B	1123	16788
chr11	1234543	MUC5B	2551	15360
chr11	1242004	MUC5B	5182	12729
chr11	1246095	MUC5B	9273	8638
chr11	1246332	MUC5B	9510	8401
chr11	1246834	MUC5B	10012	7899
chr11	1247431	MUC5B	10609	7302
chr11	1248605	MUC5B	11783	6128
chr11	1249735	MUC5B	12913	4998
chr11	1250091	MUC5B	13269	4642
chr11	1250199	MUC5B	13377	4534
chr11	1250278	MUC5B	13456	4455
chr11	1251628	MUC5B	14806	3105
chr11	1259008	MUC5B	16718	1193
chr11	1469866	MOB2	1335	410
chr11	1470111	MOB2	1090	655
chr11	1607735	KRTAP5-3	728	171
chr11	1607762	KRTAP5-3	701	198
chr11	1629890	KRTAP5-5	116	1040
chr11	1630310	KRTAP5-5	536	620
chr11	1630320	KRTAP5-5	546	610
chr11	1630383	KRTAP5-5	609	547
chr11	1835114	SYT8	125	1245
chr11	1836517	SYT8	725	645
chr11	2159843	INS	400	65
chr11	2301792	C11orf21	126	2705
chr11	2903380	SLC22A18	254	1289
chr11	2908322	SLC22A18	453	1090
chr11	3006910	CARS1	2173	564
chr11	3120514	OSBPL5	628	3226
chr11	3702711	NUP98	3446	3280
chr11	4082294	STIM1	1687	2481
chr11	4119902	RRM1	1064	2078
chr11	4138227	RRM1	2437	705
chr11	4330354	SSU72L3	565	510
chr11	4489055	OR52K1	1014	4442
chr11	4489357	OR52K1	1316	4140
chr11	4545481	OR52M1	291	663
chr11	4587312	OR52I2	563	6028
chr11	4640055	OR51D1	556	3005
chr11	4681935	OR51E2	1027	1765
chr11	4690849	OR51C1P	1039	427
chr11	4691123	OR51C1P	765	701
chr11	4769881	OR51F1	57	903
chr11	4848419	OR51S1	789	183
chr11	4848676	OR51S1	532	440
chr11	4848909	OR51S1	299	673
chr11	4849031	OR51S1	177	795
chr11	4849068	OR51S1	140	832
chr11	4907636	OR51A7	360	1826
chr11	4999279	OR51L1	1043	6257
chr11	4999569	OR51L1	1333	5967
chr11	4999602	OR51L1	1366	5934
chr11	5047067	OR52J3	542	394
chr11	5047201	OR52J3	676	260
chr11	5059004	OR52E2	623	355
chr11	5132031	OR52A5	717	3256
chr11	5343046	OR51B5	478	461
chr11	5343220	OR51B5	304	635
chr11	5351626	OR51B6	119	820
chr11	5351633	OR51B6	126	813
chr11	5351776	OR51B6	269	670
chr11	5351874	OR51B6	367	572
chr11	5351899	OR51B6	392	547
chr11	5351940	OR51B6	433	506
chr11	5352012	OR51B6	505	434
chr11	5352021	OR51B6	514	425
chr11	5352081	OR51B6	574	365
chr11	5352104	OR51B6	597	342
chr11	5352332	OR51B6	825	114
chr11	5440855	OR51I1	659	286
chr11	5441025	OR51I1	489	456
chr11	5453608	OR51I2	392	2910
chr11	5453940	OR51I2	724	2578
chr11	5454276	OR51I2	1060	2242
chr11	5489111	OR52D1	427	638
chr11	5507909	UBQLN3	1769	610
chr11	5507922	UBQLN3	1756	623
chr11	5544800	OR52H1	824	240
chr11	5544821	OR52H1	803	261
chr11	5544882	OR52H1	742	322
chr11	5545135	OR52H1	489	575
chr11	5545259	OR52H1	365	699
chr11	5581045	OR52B6	169	839
chr11	5581208	OR52B6	332	676
chr11	5581375	OR52B6	499	509
chr11	5581385	OR52B6	509	499
chr11	5581449	OR52B6	573	435
chr11	5581560	OR52B6	684	324
chr11	5581698	OR52B6	822	186
chr11	5581738	OR52B6	862	146
chr11	5608377	TRIM6	1101	2321
chr11	5608377	TRIM6-TRIM34	1013	2378
chr11	5610982	TRIM6	1452	1970
chr11	5643601	TRIM6-TRIM34	2594	797
chr11	5643601	TRIM34	1496	797
chr11	5679110	TRIM5	744	2620
chr11	5679169	TRIM5	685	2679
chr11	5680051	TRIM5	394	2970
chr11	5696532	TRIM22	476	2412
chr11	5698437	TRIM22	818	2070
chr11	5755254	OR52N4	625	704
chr11	5788247	OR52N1	768	1777
chr11	5788318	OR52N1	697	1848
chr11	5788443	OR52N1	572	1973
chr11	5788516	OR52N1	499	2046
chr11	5821080	OR52N2	930	403
chr11	5821126	OR52N2	976	357
chr11	5841302	OR52E6	595	375
chr11	5841423	OR52E6	474	496
chr11	5841550	OR52E6	347	623
chr11	5841615	OR52E6	282	688
chr11	5841707	OR52E6	190	780
chr11	5841754	OR52E6	143	827
chr11	5841783	OR52E6	114	856
chr11	5841883	OR52E6	14	956
chr11	5884913	OR52E4	781	2166
chr11	5884973	OR52E4	841	2106
chr11	5884975	OR52E4	843	2104
chr11	5885061	OR52E4	929	2018
chr11	5967993	OR56A5	501	441
chr11	5968063	OR56A5	431	511
chr11	5968185	OR56A5	309	633
chr11	5986042	OR52L1	943	151
chr11	5986383	OR52L1	602	492
chr11	5986450	OR52L1	535	559
chr11	5986513	OR52L1	472	622
chr11	6199939	OR52W1	716	247
chr11	6199984	OR52W1	761	202
chr11	6218114	FHIP1B	1755	1609
chr11	6222574	FHIP1B	1342	2022
chr11	6394233	SMPD1	1647	763
chr11	6394460	SMPD1	1874	536
chr11	6456601	TRIM3	1312	1526
chr11	6457389	TRIM3	790	2048
chr11	6465715	TRIM3	168	2670
chr11	6557876	DNHD1	9161	5715
chr11	6566998	DNHD1	12069	2807
chr11	6616356	TPP1	1055	2437
chr11	6616707	TPP1	861	2631
chr11	6622745	DCHS1	9297	1416
chr11	6623369	DCHS1	8673	2040
chr11	6631387	DCHS1	4062	6651
chr11	6921245	OR2D3	244	749
chr11	6921397	OR2D3	396	597
chr11	7089132	RBMXL2	135	2016
chr11	7488335	OLFML1	708	2060
chr11	7672771	CYB5R2	202	1047
chr11	7701455	OVCH2	662	1316
chr11	7706325	OVCH2	152	1826
chr11	7706339	OVCH2	138	1840
chr11	7825661	OR5P3	349	844
chr11	7928313	OR10A6	2330	3722
chr11	7928477	OR10A6	2166	3886
chr11	8094152	TUB	660	5785
chr11	8224634	LMO1	968	326
chr11	8413530	STK33	1919	877
chr11	8640969	TRIM66	2017	8678
chr11	8671858	TRIM66	879	9816
chr11	8685686	RPL27A	349	4186
chr11	8730093	DENND2B	1379	2962
chr11	8921395	C11orf16	1389	477
chr11	8925632	C11orf16	1099	767
chr11	8925736	C11orf16	995	871
chr11	8927133	C11orf16	430	1436
chr11	8937823	ASCL3	381	246
chr11	8937998	ASCL3	206	421
chr11	9029928	SCUBE2	2529	2198
chr11	9203939	DENND5A	950	4041
chr11	9728098	SWAP70	791	4093
chr11	9748015	SWAP70	1616	3268
chr11	9832230	SBF2	3795	3655
chr11	10500217	AMPD3	1879	2310
chr11	10534042	RNF141	229	3820
chr11	10626359	IRAG1	1127	5002
chr11	10626430	IRAG1	1056	5073
chr11	11352722	CSNK2A3	528	781
chr11	11964514	DKK3	1046	1479
chr11	14243370	SPON1	1046	4006
chr11	15246051	INSC	1736	1157
chr11	16790850	PLEKHA7	3012	2518
chr11	17097140	PIK3C2A	4446	3982
chr11	17097183	PIK3C2A	4403	4025
chr11	17169472	PIK3C2A	473	7955
chr11	17387083	KCNJ11	1576	1836
chr11	17387284	KCNJ11	1375	2037
chr11	17387522	KCNJ11	1137	2275
chr11	17388025	KCNJ11	634	2778
chr11	17396930	ABCC8	4173	748
chr11	17430945	ABCC8	1754	3167
chr11	17474969	ABCC8	275	4646
chr11	17498195	USH1C	2565	676
chr11	17610759	OTOG	5573	3383
chr11	17611104	OTOG	5918	3038
chr11	17641869	OTOG	8327	629
chr11	17641897	OTOG	8355	601
chr11	17642195	OTOG	8478	478
chr11	17645892	OTOG	8804	152
chr11	17959500	SERGEF	1017	434
chr11	18086965	SAAL1	983	590
chr11	18137446	MRGPRX3	438	1042
chr11	18137908	MRGPRX3	900	580
chr11	18173331	MRGPRX4	495	949
chr11	18173417	MRGPRX4	581	863
chr11	18173901	MRGPRX4	1065	379
chr11	18269774	SAA1	325	193
chr11	18407903	LDHA	1719	522
chr11	18407920	LDHA	1736	505
chr11	18408001	LDHA	1817	424
chr11	18612424	SPTY2D1	1860	3741
chr11	18614957	SPTY2D1	1401	4200
chr11	18707103	IGSF22	3538	747
chr11	18729494	PTPN5	1949	1142
chr11	18742479	PTPN5	894	2197
chr11	19056218	MRGPRX2	308	1764
chr11	19146303	ZDHHC13	378	2028
chr11	19230279	E2F8	1826	1880
chr11	19832542	NAV2	1185	10307
chr11	20083123	NAV2	6301	5191
chr11	20090946	NAV2	6439	5053
chr11	20095686	NAV2	6790	4702
chr11	20599640	SLC6A5	33	6843
chr11	20601429	SLC6A5	369	6507
chr11	20601461	SLC6A5	401	6475
chr11	20601477	SLC6A5	417	6459
chr11	21560259	NELL1	1995	1240
chr11	22221183	ANO5	675	6067
chr11	22250324	ANO5	1374	5368
chr11	26565586	MUC15	621	2766
chr11	26635016	ANO3	2135	3802
chr11	26656400	ANO3	2828	3109
chr11	26683763	SLC5A12	1647	4638
chr11	27127300	BBOX1	1526	509
chr11	30233638	FSHB	300	1556
chr11	31094116	DCDC1	2218	5080
chr11	32103432	ENSG00000285283	842	349
chr11	32103432	RCN1	963	1406
chr11	32434752	WT1	787	2244
chr11	32614810	CCDC73	1572	1823
chr11	32830621	PRRG4	361	5182
chr11	33559760	KIAA1549L	4411	8522
chr11	33583414	KIAA1549L	5023	7910
chr11	33609877	KIAA1549L	5734	7199
chr11	34480798	ELF5	766	1551
chr11	34646596	EHF	394	5005
chr11	35204608	CD44	1383	4048
chr11	35208126	CD44	1569	3862
chr11	35286822	SLC1A2	1812	10194
chr11	35306201	SLC1A2	1194	10812
